value__autocorrelation__lag_1,value__mean,value__median,value__standard_deviation,value__skewness,value__kurtosis,value__number_crossing_m__m_0,value__sample_entropy,"value__fft_aggregated__aggtype_""centroid""","value__fft_aggregated__aggtype_""variance""","value__fft_aggregated__aggtype_""skew""","value__fft_aggregated__aggtype_""kurtosis""","value__agg_autocorrelation__f_agg_""mean""__maxlag_5",value__c3__lag_1,value__abs_energy,ids,labels
0.38938784869928494,21.409531110127766,21.409530639648438,0.0968953753181131,0.8666778736757985,5.44475736516373,0.0,0.19286519200794874,0.7355219465101099,34.764908596930894,9.245793923756855,93.94435152870102,0.22401172303714206,9813.721677984431,68756.61166039301,600,0
0.8884470891576197,20.658263400397495,20.658263400397495,0.7866416635449065,-0.17974555249789967,-0.851644017266159,0.0,0.3994261108913962,2.4775067861924205,90.93002201625383,4.868450355771917,28.20120412871923,0.6528852705364724,8852.925118482526,64107.397774054145,539,1
0.8933970926030843,21.917256376342824,21.91725637634282,0.713652788389348,-0.5092180666660283,-0.46728047014878626,0.0,0.3756644804288602,2.121880925780335,83.88929851746805,5.45956519072364,34.599807704672266,0.6764748106677534,10551.844410198579,72131.3141053075,775,1
0.8597126354240255,21.95202142196069,21.952021421960694,0.6817673565998674,-0.5210927961152675,-0.589261683465947,0.0,0.35208646442276376,2.3192955109420517,91.02551598129142,5.140609265270434,30.919098539441585,0.6081093242595978,10598.544555039076,72353.4076858119,953,1
0.8889083065482081,20.562024132863165,20.562024132863165,0.41699615119518224,-0.03724516612400111,-0.9790585989653837,0.0,0.6454317075202788,1.4030092022057918,57.91827903135642,6.745070450159905,51.21304117792561,0.6838719911486671,8702.69703990558,63445.608334583754,518,1
0.5711891701758243,21.031193478902182,21.031192779541016,0.14141975945292543,0.1081412737294933,0.3806061287177762,0.0,0.3856624808119846,0.939049358029103,42.49649393013919,8.031890056781148,71.45766323517051,0.4194508323829019,9304.51756432411,66349.6648043072,306,0
0.8721606179197037,22.185117407262247,22.185117407262247,1.1111940402378329,-0.0371168544149525,-0.6182087452651519,0.0,0.37827896780400755,3.375465418237154,128.2826700376028,4.172915569806277,20.853819861934234,0.614952753633433,10989.778488722553,74012.12798536046,738,1
0.8809760628616287,21.93507828275757,21.93507828275757,0.7463934454730835,-0.4451855673629501,-0.4923167327933431,0.0,0.3432749839439655,2.348696299647863,93.54774549401468,5.1398336839161605,30.8281940407252,0.6470619128807387,10579.797965072068,72255.71436692224,892,1
0.8657598086901296,22.019661604732207,22.01966160473221,0.6760304474623626,-0.6836768269585141,-0.3175168437120184,0.0,0.39275424341212206,2.266715320927228,92.2621353876539,5.171709860465524,31.058562443758117,0.6580343401235592,10697.253596906286,72798.377152922,831,1
0.9297890361752645,22.227921217457062,22.22792121745706,0.747907084069053,-0.8935071576791399,0.1719671229974189,0.0,0.3340442473476514,1.7913689608497838,69.96928597169126,6.045958578713227,41.87405185249562,0.7540124849949678,11013.768803467043,74195.97699838175,458,1
0.8660087027391818,21.949668560698136,21.949668560698132,0.673500008190611,-0.30416139890359234,-0.8517740413116974,0.0,0.33837881489179444,2.2172725609815007,89.35567397202188,5.295128396065706,32.39864473522655,0.6347960882559154,10594.9651467669,72336.23282782997,900,1
0.8393741114836203,20.98443435668945,20.984437942504883,0.2556462763925291,-1.2349531024383373,2.3115257674987655,0.0,0.49398559393222086,0.9950266685877381,43.95321444967179,7.869268324466122,68.44239564573277,0.7385183147624332,9248.021186611408,66061.77604332623,304,0
0.8477561687126108,21.85230735844371,21.852307358443706,0.5815062260357289,-0.27344468088411356,-0.33388773881683154,0.0,0.4013413909243023,2.0903439234869636,81.06220523790705,5.3575389857869435,33.563083230818044,0.5586561112739203,10446.597113561631,71679.22295682173,674,1
0.5966547107438989,21.208693059285483,21.208694458007812,0.1404044269344102,0.4674324018214574,0.49844880161990046,0.0,0.46057193857904893,0.8665045513720587,41.977883068622944,8.636466053953153,81.38795023222282,0.4949351690634698,9537.42505930896,67474.25620291303,21,0
0.8615042092883277,20.519940229210412,20.519940229210416,0.8250590383012348,-0.19650072788721565,-0.9007713810416589,0.0,0.6678293725756556,2.8890364474336376,114.88907214732265,4.531513830828435,24.091037211696086,0.6120802025992308,8672.98719777139,63262.30041405762,513,1
0.7358137667853286,20.537748578389486,20.52187728881836,0.1671617734639962,0.995801237958146,0.6402350307319336,0.0,1.1372095881662536,0.8640701252498232,39.65317630147061,8.360601584233496,76.36237557285916,0.6734344735114883,8660.169388571612,63274.058959147034,199,0
0.5446454228247742,21.578395767211916,21.578393936157227,0.1254285656848927,-0.9307122022069038,3.6587635919172303,0.0,0.3574558889218038,0.814355364259461,36.38350163356784,8.716837531990487,84.03851163909707,0.2863950968065613,10049.813414514168,69846.43443172774,205,0
0.8620244753745944,19.812666012681326,19.81266601268133,0.4571847489791925,-0.008852271523089044,-0.8416694934097908,0.0,0.7038917198429225,1.7236905272134777,71.07726017995462,6.084419816966147,42.20452547365376,0.6058132042429571,7787.923722327788,58912.61286371358,310,1
0.939198509327956,21.715317125159963,21.71531712515996,0.8879369910834901,-0.04511941656808552,-0.9220793264994374,0.0,0.3495314341641116,2.003577945829512,73.51944746113301,5.626906889945107,37.21139230675565,0.7580241884196605,10279.833017211891,70851.51449195997,853,1
0.8753980130801349,21.99275832561317,21.992758325613174,0.6154563342422499,-0.26404751178157865,-0.5378409020861752,0.0,0.40546510810816444,1.9938407170377148,80.12836026228304,5.635681099556899,36.415534963582985,0.6277247252350981,10653.930332004815,72609.03079022799,766,1
0.7370571615505662,21.630764325459797,21.63076400756836,0.22136519928357815,1.4685255580744814,4.2933492850268635,0.0,0.347090206025745,1.1091560438355281,49.750039831834606,7.496576612175421,62.26466981120446,0.5682659405787553,10118.409418931624,70190.84517825572,851,0
0.8829101041354597,21.63681201015397,21.636812010153974,0.8682622743137357,0.2840067036878295,-0.5703831258477763,0.0,0.2663012774268307,2.564183757746025,90.6891657284213,4.7972432871333845,27.61580121880971,0.5583733798332076,10161.17286942179,70335.82700096093,121,1
0.9066067387010783,21.373790205389728,21.373790205389728,1.831153918394988,-0.016424805656024173,-0.9556279400237155,0.0,0.508635042386172,4.593525335376881,174.68036735239156,3.567355520256458,15.713426235717113,0.7083178396166494,9957.041758953075,69028.80486253006,688,1
0.8649763096404829,21.09675546733621,21.096755467336212,1.1322152110484245,0.11511537524349467,-1.0121299973522517,0.0,0.4291574658332605,3.7000837512349967,143.5470284888014,4.0261885936819155,19.60326358925242,0.59290168585877,9461.406794982213,66953.25037990646,374,1
0.4613395450128676,20.939110145568847,20.939109802246094,0.10262863235935223,-0.4216724486333979,0.7243622109186174,0.0,0.37903185104000886,0.7569034524506527,34.79980511791328,9.035539543318185,89.9680923736022,0.243318021352247,9180.797402076425,65768.52994866663,905,0
0.8714866717804369,21.738713682143977,21.738713682143977,0.7194011592879125,0.2066555797925092,-0.6611645284786825,0.0,0.37301579775973287,2.170417708514826,77.0756141776766,5.330486072678008,33.96318860689396,0.46895306652818497,10293.430652545188,70963.38158733277,438,1
0.3221738525332033,20.971110458374024,20.97110939025879,0.13182398602398804,2.328568195496329,15.419700199866273,0.0,0.272773989363495,1.0883954495662898,52.398634822574635,7.407098501575404,59.71854677079602,0.3282054390551202,9224.074977474347,65970.72771309226,907,0
0.8587137324367297,21.113479199239997,21.113479199239997,0.5787073908796606,0.06714039721862271,-0.7378663704910173,0.0,0.27240198990100234,2.0741833373782526,85.4574923445984,5.59029571962574,36.07375981694153,0.6150209863188159,9430.581191892936,66917.08592114986,485,1
0.8471515081769381,21.505849383189847,21.505849383189844,0.45898872134125346,-0.13532789886547805,-0.734439361440721,0.0,0.6282276344606296,1.6935911614755679,67.22358727497172,5.9759971254675355,41.00534302156212,0.5577520137166339,9958.140673467493,69406.83425081486,445,1
0.8942656928356367,21.86669683445533,21.866696834455336,0.7756505006473163,-0.22840335623952848,-0.7574079456126461,0.0,0.38818499410216223,2.242458548618099,83.57742521183117,5.267715566041303,32.811185933158825,0.634195685441039,10483.507319013954,71813.10962236994,828,1
0.9405308763910771,22.06900239074699,22.069002390746984,0.7325812664225343,-0.4669823526485657,-0.8041349808062104,0.0,0.32428465142932783,1.688773891914094,66.18662762534426,6.2076883982776,44.154618398349044,0.7832317665049073,10777.324666303872,73136.6312752065,414,1
0.8521934699229009,19.998750979105633,19.998750686645508,0.13431740270547485,-0.2503875397788375,-0.27806557436153634,0.0,0.14664595417319057,0.5571389840570442,26.890672035639035,10.714151771979715,123.90327978961534,0.8254507446495675,8002.078916333394,59995.212283342116,280,0
0.9200904199934794,21.67172290665588,21.671722906655877,0.6834702409451514,0.02238711783230781,-0.8081207024758892,0.0,0.3947698189914164,1.8072675492260175,69.82595964481887,5.936150209460034,40.88581289845233,0.7456297647038066,10197.972214330586,70519.60579696958,58,1
0.8986240595025422,21.358011139284127,21.358011139284123,0.8851964914653493,-0.1865219739422505,-0.4677346052660454,0.0,0.3243338168463834,2.567889224751942,96.33037077160648,4.884788208012299,28.223968916351566,0.6426425095392355,9788.543509336798,68542.23189814316,129,1
0.6217653836278793,20.185514386494955,20.1892032623291,0.0955909232368758,-0.3994372341986038,1.9399210671967477,0.0,1.219756672027198,0.5901614339510068,28.286596039630858,10.231042514831561,113.18070345547127,0.5807158219491273,8225.047196469652,61119.61930079995,382,0
0.8971631016478177,22.07083698437262,22.07083698437261,0.6207204202198205,-0.649855881718239,-0.2739422995052232,0.0,0.41558725466867313,1.8192270068960112,70.61516680214666,5.80672234528272,39.095606457329986,0.696645391378118,10769.331623144557,73126.07085462415,226,1
0.793630669692183,20.58123934427897,20.62356185913086,0.20224903351025095,-0.49069031180436473,-0.09638320176806658,0.0,1.2561318655614728,0.9287546397363692,43.232880418047806,8.161719573100486,72.91892661824853,0.7354236238387315,8720.87016406799,63544.24764270785,573,0
0.7859223117214642,19.422178382873536,19.422178268432617,0.12336829961813742,-0.5320951275303188,-0.02049593542457595,0.0,0.2552318658657103,0.6399675106650016,29.088119284344593,10.07663981281803,111.32282062820595,0.6219763945989414,7326.571457422397,56585.434931026524,706,0
0.6512503837294449,21.750718866984048,21.75071907043457,0.23007397302120716,0.22065848302273,-0.08914512376454553,0.0,0.24103050383373448,1.281799450285061,58.290360314433556,6.907162170206243,52.98834209064611,0.5308365171687961,10296.251157683966,70972.00578954557,661,0
0.90091354424008,21.711507017242184,21.711507017242187,0.7750147671453229,0.06899666525733184,-1.1771239318923032,0.0,0.30768273915845046,2.2026605528023455,84.98647603125242,5.353753233898207,33.52967361875276,0.6755383102311486,10261.339121465075,70798.52772735755,970,1
0.8681157515581851,21.946145177088898,21.946145177088898,0.6655095771181134,-0.5306556651824,-0.555473065341956,0.0,0.31984187046382623,2.2139966135782525,88.57636525573186,5.298105391018686,32.59575363750371,0.6348202386100611,10589.080909930055,72311.42866966469,923,1
0.7018844365841619,21.987758255004884,21.98775863647461,0.25100885323890504,0.48208703922010665,0.6002361998258219,0.0,0.4865329311969461,1.2887963956399957,58.79145638447708,6.786177811791324,50.71175413906135,0.6121497150253854,10633.176108438021,72528.67777874095,607,0
0.5873731668423785,21.40782044728597,21.407821655273438,0.16003047231497608,-0.4028599999932398,0.4351657577255672,0.0,0.5488595943878586,0.9748072319572577,45.351398719221564,7.826029826778512,67.04941882532849,0.5370087220261276,9809.135812281915,68748.0579082957,233,0
0.8898659542849235,21.055550413082948,21.055550413082944,1.02270922379252,-0.14357719825068171,-0.8448886972091634,0.0,0.570544858467613,3.0842284951973036,125.34445663221814,4.436928695793641,23.083101829442032,0.6874183776815002,9392.23376351993,66657.32060314612,785,1
0.8605215069699709,20.61294238691274,20.61294238691274,0.9228661418052204,-0.39847845293041523,-0.7998242240266915,0.0,0.6625243203459623,3.1418040560250673,125.55731858564126,4.40760830964151,22.91014264227287,0.5841027485952941,8801.450112782111,63861.76136428117,788,1
0.8648456710935126,21.06050935269044,21.060509352690445,0.6618676421471866,0.03038791663122235,-0.722408587547128,0.0,0.31198121661291706,2.281450244516371,88.41877664779422,5.1841504569619135,31.49856089082801,0.5979747525955947,9365.992442280032,66597.46844557254,690,1
0.2755952484073619,17.84039992014567,17.84040069580078,0.06526662037612296,0.5226520679702887,4.669242712905108,0.0,0.44132241799901706,0.6328363257139725,31.03423895014003,9.991390270543853,108.0025481302294,0.200177413892941,5678.834721845764,47742.61935637034,98,0
0.8940714200523772,21.39998230171454,21.39998230171454,1.5826496711027849,-0.006719701700596226,-0.8361077767300182,0.0,0.49311779852963755,4.197940214527239,150.5602299604475,3.6877882427274358,16.91349289964825,0.6601393712433026,9941.452916623823,69069.60337427059,349,1
0.9484358712254614,22.003141177510603,22.003141177510603,0.7270605155870404,-0.3162202749929569,-0.6395493265421397,0.0,0.4131871542020747,1.5584323916931446,60.11340348945858,6.451944794691849,47.67408025185674,0.810011743521185,10680.570667772157,72700.02580061833,877,1
0.8265238363960291,21.95890835487877,21.95890835487877,0.6672436432298163,-0.5153227369025954,-0.31742517934871506,0.0,0.3739961803835267,2.4940563931092283,96.36827813988009,4.828062100379909,27.531925138352356,0.5729040563575725,10606.15995286362,72395.83053260937,908,1
0.9171331993634151,21.88386513262211,21.88386513262211,2.011839543487657,-0.13974245649654116,-1.0682137266248979,0.0,0.5303644336223077,4.602415030630711,164.0762571839886,3.5297607261943424,15.524827968907935,0.6850922695896804,10707.580368527775,72442.65772373017,656,1
0.609844327037241,21.722865041097005,21.72286605834961,0.18074283117345696,-0.39454844427950114,1.248903402173716,0.0,0.1574038288310045,1.0347000321295101,46.07763127072422,7.52639241239552,62.483182647043456,0.48965497749643594,10249.706384609497,70787.33003471025,684,0
0.432409959481112,22.0095054880778,22.009506225585938,0.14289405631929303,0.020550196065030446,0.8219018132466203,0.0,0.2194670765849012,1.0065938042596592,48.08323545347455,7.849307116055997,67.45380754654273,0.3589574733316905,10665.005757616726,72665.81258115872,488,0
0.8413194618110297,20.954069276432225,20.95406927643223,0.818103224469021,-0.06915343453151461,-0.8093186788938556,0.0,0.5368408629072264,3.0322459430852353,123.37616895025474,4.444475749751607,23.21974458105242,0.5723078169635744,9239.212349593552,65961.34681911116,680,1
0.9410292162736628,21.70629559368873,21.706295593688726,0.8869962176312185,0.005851245532641711,-1.0803642307223973,0.0,0.3557251259157662,1.9950740611534787,73.55475945633295,5.738716094493562,38.762639204474866,0.7559233443328756,10266.875498971935,70792.50460360236,838,1
0.8741320008895124,21.09589323494137,21.09589323494137,1.0869061172933578,-0.033475009486457916,-1.0606624957670676,0.0,0.4082161414800543,3.4868337083141587,144.4115616546034,4.169006973755228,20.400766726890886,0.6830455747635605,9448.929984367824,66932.71144317825,147,1
0.8714005578570452,21.962538361274436,21.962538361274433,0.7772826577144226,-0.4286431339749683,-0.6933985944446035,0.0,0.3599624285155918,2.4995535240243782,98.54229500278738,4.946227951050463,28.643339210949584,0.6377208971319295,10621.872533899352,72443.58894006512,104,1
0.5706402943951806,21.574113896687827,21.574115753173828,0.1571216668910485,-0.26283143506661155,0.9434804558276664,0.0,0.39040458248244314,0.9400490174485236,45.09179117320788,8.108109305727295,71.28760560092682,0.5186400250158203,10044.584290760358,69820.0616468198,737,0
